iri	ontology	label	VeryPositive	Positive	Neutral	Negative	VeryNegative	count
http://purl.bioontology.org/ontology/MESH/D054064	MESH	Transverse Sinuses	17.333333333333332	18.333333333333332	17.666666666666668	35.333333333333336	11.0	1
http://purl.bioontology.org/ontology/MESH/D003779	MESH	Denture Design	3.5	10.0	25.5	47.5	14.0	1
http://purl.bioontology.org/ontology/MESH/D013764	MESH	Tetrahydronaphthalenes	2.0	11.333333333333334	41.0	38.333333333333336	7.333333333333333	3
http://purl.bioontology.org/ontology/MESH/D000307	MESH	Adrenal Gland Diseases	2.6410256410256405	8.571794871794872	27.120512820512815	47.258974358974356	14.446153846153846	13
http://purl.bioontology.org/ontology/MESH/D053202	MESH	Urinary Incontinence, Urge	1.0	3.0	22.0	61.5	12.0	1
http://purl.bioontology.org/ontology/MESH/D055616	MESH	Microtechnology	1.5	3.0	19.5	62.5	13.0	1
http://purl.bioontology.org/ontology/MESH/D003944	MESH	Diagnostic Techniques, Obstetrical and Gynecological	2.0	7.133333333333333	27.15	53.45	10.3	10
http://purl.bioontology.org/ontology/MESH/D012596	MESH	Scleroproteins	4.47008547008547	16.72222222222222	30.027777777777775	40.0405982905983	8.867521367521366	39
http://purl.bioontology.org/ontology/MESH/D012557	MESH	Schizoid Personality Disorder	4.0	23.0	41.0	27.0	5.0	1
http://purl.bioontology.org/ontology/MESH/D000006	MESH	Abdomen, Acute	3.0	10.0	22.0	47.5	17.5	1
http://purl.bioontology.org/ontology/MESH/D066067	MESH	Military Family	3.0	23.0	45.0	25.5	4.0	1
http://purl.bioontology.org/ontology/MESH/D053698	MESH	Interleukin-6 Receptor alpha Subunit	1.0	2.0	14.0	61.0	22.0	1
http://purl.bioontology.org/ontology/MESH/D012028	MESH	Reflexotherapy	3.0	9.0	22.5	46.5	19.0	1
http://purl.bioontology.org/ontology/MESH/D057790	MESH	Staphylococcus saprophyticus	3.0	14.0	28.0	45.5	9.0	1
http://purl.bioontology.org/ontology/MESH/D051700	MESH	Activating Transcription Factor 3	3.0	4.0	14.0	57.0	21.0	1
http://purl.bioontology.org/ontology/MESH/D002282	MESH	Adenocarcinoma, Bronchiolo-Alveolar	2.1666666666666665	8.666666666666666	30.0	48.333333333333336	10.833333333333334	1
http://purl.bioontology.org/ontology/MESH/D001929	MESH	Brain Edema	2.0	4.75	19.5	52.5	20.75	1
http://purl.bioontology.org/ontology/MESH/D003847	MESH	Deoxyglucose	4.0	19.5	45.0	26.5	5.0	1
http://purl.bioontology.org/ontology/MESH/D013781	MESH	Texas	0.0	1.0	24.0	60.0	14.0	1
http://purl.bioontology.org/ontology/MESH/D000591	MESH	Amino Acid Isomerases	3.25	13.5	34.0	41.0	8.0	2
http://purl.bioontology.org/ontology/MESH/D013587	MESH	Syphilis	2.0	5.257142857142857	23.176190476190474	54.68095238095238	14.757142857142856	7
http://purl.bioontology.org/ontology/MESH/D015576	MESH	Hyperostosis	3.0416666666666665	14.208333333333334	22.416666666666668	47.916666666666664	12.333333333333332	4
http://purl.bioontology.org/ontology/MESH/D018670	MESH	Monitoring, Ambulatory	3.9166666666666665	14.75	36.916666666666664	37.083333333333336	7.166666666666667	3
http://purl.bioontology.org/ontology/MESH/D013181	MESH	Cortical Spreading Depression	2.3333333333333335	5.333333333333333	21.333333333333332	58.0	13.0	1
http://purl.bioontology.org/ontology/MESH/D014492	MESH	United States Public Health Service	3.716666666666667	13.393589743589745	29.9826923076923	42.826282051282064	10.16923076923077	26
http://purl.bioontology.org/ontology/MESH/D018475	MESH	Head-Down Tilt	3.0	11.5	33.0	45.0	8.0	1
http://purl.bioontology.org/ontology/MESH/D066088	MESH	Infant Death	1.0	3.0	27.0	43.5	25.5	2
http://purl.bioontology.org/ontology/MESH/D018294	MESH	Neoplasms, Adnexal and Skin Appendage	4.901360544217687	16.324489795918367	26.33061224489796	43.52040816326531	8.9578231292517	7
http://purl.bioontology.org/ontology/MESH/D013118	MESH	Spinal Cord Diseases	2.6411764705882352	8.06764705882353	22.64607843137255	49.68431372549019	16.970588235294116	17
http://purl.bioontology.org/ontology/MESH/D054768	MESH	G-Protein-Coupled Receptor Kinases	2.4166666666666665	9.666666666666666	27.583333333333332	49.666666666666664	10.666666666666666	6
http://purl.bioontology.org/ontology/MESH/D055454	MESH	Trametes	7.0	30.0	30.0	28.0	6.0	1
http://purl.bioontology.org/ontology/MESH/D016127	MESH	Heart Valve Prolapse	1.6111111111111114	3.444444444444444	22.944444444444443	59.0	12.833333333333334	3
http://purl.bioontology.org/ontology/MESH/D013052	MESH	Spectrometry, X-Ray Emission	4.875	18.75	19.0	45.5	11.625	2
http://purl.bioontology.org/ontology/MESH/D017211	MESH	Treatment Failure	2.0	3.0	21.0	54.0	20.0	1
http://purl.bioontology.org/ontology/MESH/D012109	MESH	Research Support as Topic	1.0	6.0	36.0	50.0	7.0	1
http://purl.bioontology.org/ontology/MESH/D017490	MESH	Ichthyosis, Lamellar	12.5	23.5	18.5	38.5	7.25	1
http://purl.bioontology.org/ontology/MESH/D014747	MESH	Vinblastine	6.0	15.5	26.5	42.5	9.5	1
http://purl.bioontology.org/ontology/MESH/D014001	MESH	Tin	2.0	4.5	18.5	53.0	22.0	1
http://purl.bioontology.org/ontology/MESH/D000717	MESH	Anatomy, Comparative	4.0	15.0	39.0	35.5	6.5	1
http://purl.bioontology.org/ontology/MESH/D013784	MESH	Textiles	3.5	24.5	50.5	18.0	3.0	2
http://purl.bioontology.org/ontology/MESH/D003016	MESH	Clostridium perfringens	4.0	22.0	39.0	30.0	5.5	1
http://purl.bioontology.org/ontology/MESH/D000520	MESH	alpha-Glucosidases	1.5	4.0	30.0	55.0	9.0	1
http://purl.bioontology.org/ontology/MESH/D004134	MESH	Dimyristoylphosphatidylcholine	1.0	4.0	26.0	59.0	10.0	1
http://purl.bioontology.org/ontology/MESH/D004641	MESH	Emigration and Immigration	1.0	12.0	52.0	31.0	4.0	1
http://purl.bioontology.org/ontology/MESH/D056929	MESH	Liddle Syndrome	3.0	7.333333333333333	17.666666666666668	54.0	18.333333333333332	1
http://purl.bioontology.org/ontology/MESH/D012836	MESH	Silver Proteins	4.0	17.0	24.0	46.0	8.0	1
http://purl.bioontology.org/ontology/MESH/D017449	MESH	Dermatitis, Allergic Contact	2.75	11.5	23.0	51.5	11.5	2
http://purl.bioontology.org/ontology/MESH/D016381	MESH	Islets of Langerhans Transplantation	2.0	9.0	28.0	52.0	8.0	1
http://purl.bioontology.org/ontology/MESH/D001707	MESH	Biopsy, Needle	2.0	7.0	21.0	58.0	12.0	1
http://purl.bioontology.org/ontology/MESH/D002174	MESH	Candicidin	1.5	4.0	22.5	57.5	14.5	1
http://purl.bioontology.org/ontology/MESH/D012140	MESH	Respiratory Tract Diseases	3.0521628498727735	10.899999999999999	26.320101781170482	46.7264631043257	12.983969465648853	131
http://purl.bioontology.org/ontology/MESH/D041101	MESH	Neorickettsia sennetsu	3.0	4.0	12.0	60.0	20.0	1
http://purl.bioontology.org/ontology/MESH/D013896	MESH	Thoracic Diseases	7.0	44.0	32.0	14.0	3.0	1
http://purl.bioontology.org/ontology/MESH/D018479	MESH	Early Intervention (Education)	3.25	8.5	17.25	53.5	18.0	1
http://purl.bioontology.org/ontology/MESH/Q000473	MESH	pathology	0.0	2.0	40.0	53.0	6.0	1
http://purl.bioontology.org/ontology/MESH/D016021	MESH	Epidemiologic Studies	1.222222222222222	4.888888888888888	29.333333333333332	55.55555555555555	9.027777777777779	6
http://purl.bioontology.org/ontology/MESH/D014603	MESH	Uveal Diseases	2.9710144927536235	9.829710144927537	25.652173913043477	47.96014492753623	13.536231884057967	23
http://purl.bioontology.org/ontology/MESH/D001250	MESH	Asthma, Exercise-Induced	2.3333333333333335	6.333333333333333	19.333333333333332	59.0	12.666666666666666	1
http://purl.bioontology.org/ontology/MESH/D018271	MESH	Signal Recognition Particle	1.5	3.5	25.0	55.0	14.5	1
http://purl.bioontology.org/ontology/MESH/D004169	MESH	Diphyllobothriasis	7.0	21.5	26.0	37.875	7.375	2
http://purl.bioontology.org/ontology/MESH/D002343	MESH	Carotid Artery, Internal	2.0	4.0	24.0	58.0	13.0	1
http://purl.bioontology.org/ontology/MESH/D052981	MESH	Metarhizium	5.0	27.0	25.666666666666668	35.666666666666664	6.666666666666667	1
http://purl.bioontology.org/ontology/MESH/D002943	MESH	Circulatory and Respiratory Physiological Phenomena	3.581526511313745	14.20722728807835	30.442156366092537	42.576621073961505	9.254457953394123	94
http://purl.bioontology.org/ontology/MESH/D004625	MESH	Embryo, Nonmammalian	2.35	9.65	23.733333333333334	51.98333333333333	12.483333333333333	5
http://purl.bioontology.org/ontology/MESH/D003911	MESH	Dextrans	1.3333333333333333	6.777777777777779	35.44444444444445	45.77777777777777	10.666666666666666	3
http://purl.bioontology.org/ontology/MESH/D054463	MESH	Trichothiodystrophy Syndromes	3.2	10.0	23.8	49.6	13.6	1
http://purl.bioontology.org/ontology/MESH/D055695	MESH	Electronic Prescribing	1.0	6.0	47.0	42.0	4.0	1
http://purl.bioontology.org/ontology/MESH/D018862	MESH	Merkel Cells	2.0	5.5	21.75	59.25	12.0	1
http://purl.bioontology.org/ontology/MESH/D012772	MESH	Shock, Septic	2.5	9.5	32.0	46.5	9.5	1
http://purl.bioontology.org/ontology/MESH/D000242	MESH	Cyclic AMP	3.2222222222222228	8.888888888888888	22.722222222222225	51.44444444444445	13.888888888888888	3
http://purl.bioontology.org/ontology/MESH/D000735	MESH	Androstenedione	2.0	7.5	23.0	56.5	11.5	1
http://purl.bioontology.org/ontology/MESH/D015367	MESH	Human T-lymphotropic virus 2	1.5	7.5	31.0	51.5	8.5	1
http://purl.bioontology.org/ontology/MESH/D018435	MESH	P-Glycoproteins	1.0	1.3333333333333333	21.666666666666668	60.0	15.666666666666666	1
http://purl.bioontology.org/ontology/MESH/D014992	MESH	Xylenes	1.6666666666666667	4.666666666666667	33.666666666666664	52.0	8.333333333333334	1
http://purl.bioontology.org/ontology/MESH/D014661	MESH	Vasoconstriction	1.0	2.0	28.0	61.0	8.0	1
http://purl.bioontology.org/ontology/MESH/D002313	MESH	Cardiomyopathy, Restrictive	1.0	4.666666666666667	32.333333333333336	52.666666666666664	9.333333333333334	1
http://purl.bioontology.org/ontology/MESH/D053823	MESH	Hedgehog Proteins	8.0	41.5	35.0	12.0	3.0	1
http://purl.bioontology.org/ontology/MESH/D001773	MESH	Blood Cells	2.661111111111111	9.89040404040404	27.14343434343434	47.834848484848486	12.517171717171719	33
http://purl.bioontology.org/ontology/MESH/D016901	MESH	Intergenerational Relations	1.5	14.0	37.5	38.0	9.0	1
http://purl.bioontology.org/ontology/MESH/D002564	MESH	Cerium Isotopes	4.75	7.75	13.75	55.0	18.75	2
http://purl.bioontology.org/ontology/MESH/D054179	MESH	Angioedemas, Hereditary	2.0	7.277777777777778	25.944444444444443	51.0	13.555555555555555	3
http://purl.bioontology.org/ontology/MESH/D012653	MESH	Self Stimulation	2.0	7.0	33.5	48.0	9.0	1
http://purl.bioontology.org/ontology/MESH/D004337	MESH	Drug Carriers	2.0833333333333335	8.833333333333334	23.916666666666668	39.583333333333336	25.916666666666668	3
http://purl.bioontology.org/ontology/MESH/D004125	MESH	Dimethyldithiocarbamate	1.8888888888888886	4.777777777777778	19.555555555555554	57.0	16.777777777777775	3
http://purl.bioontology.org/ontology/MESH/D018929	MESH	Cell Culture Techniques	1.0	6.0	43.0	43.0	6.0	1
http://purl.bioontology.org/ontology/MESH/D004628	MESH	Embryonic Structures	3.176785714285714	12.737916666666667	26.21779761904761	46.46261904761905	11.352440476190477	40
http://purl.bioontology.org/ontology/MESH/D054299	MESH	env Gene Products, Human Immunodeficiency Virus	4.583333333333333	10.916666666666666	23.416666666666668	48.833333333333336	12.5	3
http://purl.bioontology.org/ontology/MESH/D000288	MESH	Administrative Personnel	2.6666666666666665	16.666666666666668	53.0	24.333333333333332	3.6666666666666665	3
http://purl.bioontology.org/ontology/MESH/D029741	MESH	Brassica rapa	6.0	40.0	33.0	17.0	3.0	1
http://purl.bioontology.org/ontology/MESH/D016527	MESH	Drug Costs	14.5	50.0	17.5	14.5	3.5	1
http://purl.bioontology.org/ontology/MESH/D000404	MESH	Ajmaline	8.0	32.0	15.0	32.5	12.0	1
http://purl.bioontology.org/ontology/MESH/D012326	MESH	RNA Splicing	1.7	5.8	23.8	55.1	13.8	2
http://purl.bioontology.org/ontology/MESH/Q000150	MESH	complications	0.0	1.0	15.0	64.0	19.0	1
http://purl.bioontology.org/ontology/MESH/D000868	MESH	Anterior Compartment Syndrome	1.0	0.0	2.0	54.0	42.0	1
http://purl.bioontology.org/ontology/MESH/D002188	MESH	Cannabis	6.0	30.0	24.666666666666668	33.0	6.666666666666667	1
http://purl.bioontology.org/ontology/MESH/D018411	MESH	Spodoptera	2.0	10.5	38.5	42.5	5.5	1
http://purl.bioontology.org/ontology/MESH/D018409	MESH	Foot Injuries	3.0	18.5	39.0	33.5	5.5	1
http://purl.bioontology.org/ontology/MESH/D001837	MESH	Body Weights and Measures	3.3245098039215684	18.358823529411765	27.78627450980392	41.050000000000004	9.632352941176471	17
http://purl.bioontology.org/ontology/MESH/D029603	MESH	Phytolacca	8.166666666666666	41.166666666666664	19.666666666666668	24.0	7.0	3
http://purl.bioontology.org/ontology/MESH/D014020	MESH	Tissue Extracts	3.25	13.166666666666668	29.333333333333336	45.25	9.25	4
http://purl.bioontology.org/ontology/MESH/D015167	MESH	Vagotomy, Truncal	2.0	7.0	23.5	53.5	14.0	1
http://purl.bioontology.org/ontology/MESH/D013210	MESH	Staphylococcus	5.958333333333333	26.133333333333336	24.14166666666667	34.74166666666667	8.966666666666665	10
http://purl.bioontology.org/ontology/MESH/D003957	MESH	Diamfenetide	2.5	13.0	38.0	36.0	10.0	1
http://purl.bioontology.org/ontology/MESH/D012591	MESH	Scleral Buckling	1.0	2.0	20.0	61.0	17.0	1
http://purl.bioontology.org/ontology/MESH/D004033	MESH	Diet Fads	3.0	10.0	32.5	45.5	8.5	1
http://purl.bioontology.org/ontology/MESH/D053546	MESH	Keratoderma, Palmoplantar, Epidermolytic	1.0	4.5	31.0	53.5	9.0	1
http://purl.bioontology.org/ontology/MESH/D001673	MESH	Biodegradation, Environmental	3.75	17.75	24.5	35.0	18.5	1
http://purl.bioontology.org/ontology/MESH/D016585	MESH	Vaginosis, Bacterial	2.0	6.0	18.0	60.0	14.0	1
http://purl.bioontology.org/ontology/MESH/D015966	MESH	Gene Expression Regulation, Fungal	1.0	6.0	45.0	44.0	5.0	1
http://purl.bioontology.org/ontology/MESH/D057949	MESH	Streptophyta	7.188465289051229	30.536873478084416	25.73451986381674	29.490898662968977	7.188504746121933	384
http://purl.bioontology.org/ontology/MESH/D002858	MESH	Chromium Alloys	0.75	0.75	13.0	55.25	30.0	2
http://purl.bioontology.org/ontology/MESH/D018263	MESH	Adenocarcinoma, Follicular	1.8333333333333335	7.25	31.166666666666664	50.08333333333333	9.416666666666668	2
http://purl.bioontology.org/ontology/MESH/D001772	MESH	Blood Cell Count	2.0	8.0	36.1	43.8	10.2	5
http://purl.bioontology.org/ontology/MESH/D017361	MESH	Viral Nonstructural Proteins	2.0	6.0	29.5	54.0	8.5	1
http://purl.bioontology.org/ontology/MESH/D016217	MESH	Ultrasonography, Mammary	2.5	12.0	35.5	43.0	7.0	1
http://purl.bioontology.org/ontology/MESH/D053564	MESH	Keratins, Hair-Specific	18.0	20.0	8.0	36.0	19.0	1
http://purl.bioontology.org/ontology/MESH/D018980	MESH	Williams Syndrome	4.666666666666667	24.333333333333332	14.0	42.0	15.0	1
http://purl.bioontology.org/ontology/MESH/D017332	MESH	Cetirizine	2.0	6.5	24.0	54.5	13.0	1
http://purl.bioontology.org/ontology/MESH/D012024	MESH	Reflex, Oculocardiac	1.0	2.0	19.0	67.0	10.0	1
http://purl.bioontology.org/ontology/MESH/D056304	MESH	Genu Valgum	3.0	9.5	22.5	47.0	18.0	1
http://purl.bioontology.org/ontology/MESH/D028921	MESH	Biotinidase Deficiency	1.0	1.0	13.0	69.0	16.0	1
http://purl.bioontology.org/ontology/MESH/D004061	MESH	Diflunisal	2.0	9.0	36.0	47.0	7.0	1
http://purl.bioontology.org/ontology/MESH/D001126	MESH	Arginine-tRNA Ligase	5.5	25.5	36.0	27.0	5.5	1
http://purl.bioontology.org/ontology/MESH/D053703	MESH	Interleukin-11 Receptor alpha Subunit	1.0	3.0	19.5	61.5	15.0	1
http://purl.bioontology.org/ontology/MESH/D000918	MESH	Antibody Specificity	1.5	5.5	34.0	50.0	9.5	1
http://purl.bioontology.org/ontology/MESH/D002601	MESH	Chancre	3.0	1.0	4.0	58.0	33.0	1
http://purl.bioontology.org/ontology/MESH/D054509	MESH	Group X Phospholipases A2	1.6666666666666667	6.333333333333333	35.666666666666664	45.666666666666664	11.0	1
http://purl.bioontology.org/ontology/MESH/D018776	MESH	Genes, erbA	1.4285714285714286	3.142857142857143	20.857142857142858	59.714285714285715	14.857142857142858	1
http://purl.bioontology.org/ontology/MESH/D002813	MESH	Chondrosarcoma	2.666666666666667	8.125	25.0	49.54166666666667	14.833333333333332	2
http://purl.bioontology.org/ontology/MESH/D053326	MESH	Tumor Necrosis Factor Ligand Superfamily Member 14	3.0	8.0	23.0	52.0	15.0	1
http://purl.bioontology.org/ontology/MESH/D013497	MESH	Sural Nerve	1.0	2.0	19.0	60.0	18.0	1
http://purl.bioontology.org/ontology/MESH/D053220	MESH	Receptors, TNF-Related Apoptosis-Inducing Ligand	3.3333333333333335	16.333333333333332	27.333333333333332	42.666666666666664	10.333333333333334	1
http://purl.bioontology.org/ontology/MESH/D000314	MESH	Adrenal Rest Tumor	2.6666666666666665	6.666666666666667	29.0	49.0	12.333333333333334	1
http://purl.bioontology.org/ontology/MESH/D002499	MESH	Centrifugation, Density Gradient	2.1999999999999997	8.644444444444444	28.655555555555555	51.56666666666666	9.244444444444445	3
http://purl.bioontology.org/ontology/MESH/D053499	MESH	Plasma Membrane Calcium-Transporting ATPases	2.0	7.0	40.0	44.0	7.0	1
http://purl.bioontology.org/ontology/MESH/D001105	MESH	Archaea	3.068452380952381	9.474404761904761	24.647619047619052	48.88035714285714	14.06904761904762	28
http://purl.bioontology.org/ontology/MESH/D014401	MESH	Tuberculosis, Urogenital	2.0	10.5	34.25	45.25	8.0	4
http://purl.bioontology.org/ontology/MESH/D013447	MESH	Sulfites	4.75	15.75	29.25	40.75	9.0	2
http://purl.bioontology.org/ontology/MESH/D016981	MESH	Plesiomonas	1.0	1.5	17.0	65.5	15.0	1
http://purl.bioontology.org/ontology/MESH/D004439	MESH	Eccrine Glands	15.0	59.0	18.0	7.0	2.0	1
http://purl.bioontology.org/ontology/MESH/D001204	MESH	Ascorbate Oxidase	2.5	11.5	28.0	42.0	15.5	1
http://purl.bioontology.org/ontology/MESH/D055330	MESH	Nectria	3.6666666666666665	13.0	38.333333333333336	38.0	7.0	1
http://purl.bioontology.org/ontology/MESH/D015363	MESH	Quinolones	2.5625	7.145833333333334	21.083333333333336	52.625	16.791666666666668	8
http://purl.bioontology.org/ontology/MESH/D052256	MESH	Tendinopathy	2.1744897959183676	6.890816326530612	24.32857142857143	53.10238095238095	13.663605442176872	7
http://purl.bioontology.org/ontology/MESH/D004877	MESH	Ergoloid Mesylates	1.0	1.0	15.5	62.0	21.0	1
http://purl.bioontology.org/ontology/MESH/D001505	MESH	Beauty Culture	23.0	65.0	9.0	2.0	1.0	1
http://purl.bioontology.org/ontology/MESH/D003664	MESH	Decompression	3.0	8.0	26.0	51.5	11.0	1
http://purl.bioontology.org/ontology/MESH/D014710	MESH	Version, Fetal	1.5	2.5	18.0	63.5	14.5	1
http://purl.bioontology.org/ontology/MESH/D016082	MESH	Solar System	4.294871794871795	21.52564102564102	39.34615384615385	29.256410256410255	5.717948717948717	13
http://purl.bioontology.org/ontology/MESH/D014034	MESH	Toes	1.0	6.0	25.0	59.0	9.0	1
http://purl.bioontology.org/ontology/MESH/D015074	MESH	2-Aminoadipic Acid	1.5	5.0	27.5	54.5	12.0	1
http://purl.bioontology.org/ontology/MESH/D016819	MESH	Encephalitozoon	2.0	4.0	14.0	64.0	17.0	1
http://purl.bioontology.org/ontology/MESH/D004229	MESH	Dithiothreitol	1.0	6.0	41.0	45.0	6.0	1
http://purl.bioontology.org/ontology/MESH/D018291	MESH	Cystadenoma, Mucinous	2.3333333333333335	6.333333333333333	19.333333333333332	57.666666666666664	15.0	1
http://purl.bioontology.org/ontology/MESH/D018683	MESH	Excitatory Amino Acid Agents	1.6666666666666667	4.0	33.333333333333336	50.0	11.333333333333334	3
http://purl.bioontology.org/ontology/MESH/D002528	MESH	Cerebellar Neoplasms	1.8	9.2	33.2	46.6	9.2	1
http://purl.bioontology.org/ontology/MESH/D002984	MESH	Clinical Laboratory Information Systems	2.0	1.0	6.0	41.0	51.0	1
http://purl.bioontology.org/ontology/MESH/D000222	MESH	Adaptation, Physiological	4.354166666666666	24.1875	34.77083333333333	30.25	6.541666666666667	8
http://purl.bioontology.org/ontology/MESH/D003894	MESH	Deamino Arginine Vasopressin	1.75	7.0	20.5	58.5	11.75	1
http://purl.bioontology.org/ontology/MESH/D054796	MESH	Drug Dosage Calculations	4.5	14.0	40.0	32.5	9.0	1
http://purl.bioontology.org/ontology/MESH/D056126	MESH	Orchiopexy	13.5	35.5	20.5	25.5	4.5	1
http://purl.bioontology.org/ontology/MESH/D001519	MESH	Behavior	3.2276570048309177	14.129830917874399	33.16062801932367	40.335748792270536	9.128019323671499	138
http://purl.bioontology.org/ontology/MESH/D053581	MESH	Muscle Strength Dynamometer	21.5	40.0	21.5	14.5	2.5	1
http://purl.bioontology.org/ontology/MESH/D003622	MESH	Dapsone	2.875	14.125	32.0	42.625	8.25	2
http://purl.bioontology.org/ontology/MESH/D017655	MESH	Silicon Compounds	4.180952380952381	13.055555555555557	25.43174603174603	45.532539682539685	11.707142857142859	21
http://purl.bioontology.org/ontology/MESH/D000066428	MESH	Coal Industry	1.0	5.0	48.0	40.0	5.0	1
http://purl.bioontology.org/ontology/MESH/D016787	MESH	Haemosporida	4.166666666666667	14.966666666666665	26.5	45.2	9.1	5
http://purl.bioontology.org/ontology/MESH/D012517	MESH	Sarcoma, Yoshida	3.0	9.0	24.0	54.0	10.0	1
http://purl.bioontology.org/ontology/MESH/D012702	MESH	Serotonin Antagonists	1.0	2.0	18.0	64.0	15.0	1
http://purl.bioontology.org/ontology/MESH/D002516	MESH	Ceramics	4.041666666666667	18.291666666666664	28.291666666666664	41.875	7.666666666666666	2
http://purl.bioontology.org/ontology/MESH/D057149	MESH	Ubiquitinated Proteins	3.0	11.0	30.0	47.0	9.0	1
http://purl.bioontology.org/ontology/MESH/D057973	MESH	Dent Disease	3.0	7.0	22.666666666666668	55.333333333333336	11.666666666666666	1
http://purl.bioontology.org/ontology/MESH/D055549	MESH	Volatile Organic Compounds	8.0	31.0	23.0	31.0	7.0	1
http://purl.bioontology.org/ontology/MESH/D004619	MESH	Embolism, Amniotic Fluid	1.0	2.5	20.0	61.5	14.5	1
http://purl.bioontology.org/ontology/MESH/D066189	MESH	Missionaries	1.0	3.0	23.0	58.0	15.0	1
http://purl.bioontology.org/ontology/MESH/D018550	MESH	Cephalosporin Resistance	5.0	20.0	34.0	35.0	7.0	1
http://purl.bioontology.org/ontology/MESH/D018324	MESH	Hemangioma, Capillary	2.3333333333333335	6.75	24.666666666666664	45.58333333333333	20.916666666666664	2
http://purl.bioontology.org/ontology/MESH/D002295	MESH	Carcinoma, Transitional Cell	1.0	1.0	14.0	60.0	24.0	1
http://purl.bioontology.org/ontology/MESH/D004210	MESH	Dissection	3.5	29.5	40.0	24.0	3.5	2
http://purl.bioontology.org/ontology/MESH/D012877	MESH	Skin Manifestations	1.6111111111111114	4.462962962962963	20.37037037037037	53.55555555555556	19.962962962962962	9
http://purl.bioontology.org/ontology/MESH/D002776	MESH	Cholestanes	4.044117647058823	14.928921568627452	24.47303921568627	45.01470588235295	11.384803921568627	34
http://purl.bioontology.org/ontology/MESH/D014388	MESH	Tuberculosis, Lymph Node	2.75	9.125	25.625	51.875	10.75	2
http://purl.bioontology.org/ontology/MESH/D014233	MESH	Tricarboxylic Acids	2.583333333333333	6.666666666666666	19.083333333333332	47.583333333333336	24.333333333333332	4
http://purl.bioontology.org/ontology/MESH/D018506	MESH	Gene Expression Regulation, Plant	1.0	6.0	48.0	41.0	4.0	1
http://purl.bioontology.org/ontology/MESH/D014486	MESH	United States Food and Drug Administration	8.0	8.0	11.0	52.0	21.0	1
http://purl.bioontology.org/ontology/MESH/D016789	MESH	Plasmodium cynomolgi	8.333333333333334	26.333333333333332	21.0	37.0	7.0	1
http://purl.bioontology.org/ontology/MESH/D014197	MESH	Trees	4.0	10.0	19.0	52.0	16.0	1
http://purl.bioontology.org/ontology/MESH/D012524	MESH	Sarin	6.5	27.0	27.0	34.0	5.5	1
http://purl.bioontology.org/ontology/MESH/D000642	MESH	Ammonia-Lyases	2.65	11.2	31.2	45.25	9.45	5
http://purl.bioontology.org/ontology/MESH/D014275	MESH	Trigeminal Caudal Nucleus	2.0	5.0	23.0	55.0	15.0	1
http://purl.bioontology.org/ontology/MESH/D012853	MESH	Sisomicin	2.0	8.5	33.5	47.0	9.0	1
http://purl.bioontology.org/ontology/MESH/D002994	MESH	Clofibrate	6.5	26.5	32.5	26.5	8.0	1
http://purl.bioontology.org/ontology/MESH/D012841	MESH	Simethicone	1.0	1.5	11.0	59.5	27.5	1
http://purl.bioontology.org/ontology/MESH/D001488	MESH	Basilar Artery	1.0	0.0	8.0	46.0	45.0	1
http://purl.bioontology.org/ontology/MESH/D013196	MESH	Dihydrotestosterone	8.5	43.5	34.0	12.5	2.5	1
http://purl.bioontology.org/ontology/MESH/D018625	MESH	Microscopy, Atomic Force	1.6666666666666667	9.333333333333334	39.333333333333336	41.333333333333336	8.333333333333334	1
http://purl.bioontology.org/ontology/MESH/D017546	MESH	Angioscopy	8.0	34.0	27.0	25.0	6.0	1
http://purl.bioontology.org/ontology/MESH/D013756	MESH	Tetraethyl Lead	1.0	2.5	22.0	64.0	11.0	1
http://purl.bioontology.org/ontology/MESH/D040321	MESH	Vascular Endothelial Growth Factor Receptor-3	1.5	2.5	16.5	54.0	26.0	1
http://purl.bioontology.org/ontology/MESH/D012805	MESH	Sickle Cell Trait	1.0	7.0	67.0	23.0	2.0	1
http://purl.bioontology.org/ontology/MESH/D001858	MESH	Bone Nails	1.0	3.0	22.0	65.0	10.0	1
http://purl.bioontology.org/ontology/MESH/D015276	MESH	Health Care Rationing	1.0	3.0	33.0	55.0	9.0	1
http://purl.bioontology.org/ontology/MESH/D013002	MESH	Somatomedins	2.0	4.0	15.0	60.5	19.0	1
http://purl.bioontology.org/ontology/MESH/D014985	MESH	Xerophthalmia	4.0	14.5	27.5	44.0	9.5	1
http://purl.bioontology.org/ontology/MESH/D001608	MESH	Beryllium	2.6666666666666665	13.333333333333334	36.666666666666664	39.333333333333336	7.333333333333333	1
http://purl.bioontology.org/ontology/MESH/D000952	MESH	Antigens, Polyomavirus Transforming	2.0	8.0	27.333333333333332	51.666666666666664	10.0	1
http://purl.bioontology.org/ontology/MESH/D015762	MESH	2-Chloroadenosine	3.8333333333333335	17.5	34.66666666666667	38.166666666666664	5.666666666666666	2
http://purl.bioontology.org/ontology/MESH/D055433	MESH	Marasmius	3.0	24.5	46.5	22.5	3.0	1
http://purl.bioontology.org/ontology/MESH/D015901	MESH	Angiography, Digital Subtraction	3.4	16.0	29.0	43.6	8.6	1
http://purl.bioontology.org/ontology/MESH/D013651	MESH	Taste Disorders	0.7777777777777777	1.5555555555555554	15.555555555555557	59.333333333333336	22.333333333333332	3
